DataSourceName	DataSourceCode	StationID	ActualStationID	Latitude_DD	Longitude_DD	SampleDate	SampleTime	ActivityDepth	ActivityDepthUnit	Characteristic	ResultValue	ResultUnit	ValueQualifier	ResultComment	WaterbodyID	WaterbodyName
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	09/26/1994	00:00:00	0.5	m	Nitrogen	1342.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	CAL 06		26.63368420	-81.90397190	10/06/1994	00:00:00	0.5	m	Nitrogen	1470.00000000	ug/l		Water Institute Calculated	330009	Tidal Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	03/13/1995	00:00:00	0.5	m	Nitrogen	1243.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	12/05/1994	00:00:00	0.5	m	Nitrogen	1320.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	07/27/1993	00:00:00	0.5	m	Nitrogen	1419.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S78		26.78972220	-81.30277780	09/14/1993	00:00:00	0.5	m	Nitrogen	2140.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	11/22/1993	00:00:00	0.5	m	Nitrogen	1511.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	02/14/1994	00:00:00	0.5	m	Nitrogen	1544.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S78		26.78972220	-81.30277780	03/01/1994	00:00:00	0.5	m	Nitrogen	1445.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	08/19/1993	00:00:00	0.5	m	Nitrogen	1392.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	11/10/1993	00:00:00	0.5	m	Nitrogen	1263.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	11/29/1993	00:00:00	0.5	m	Nitrogen	1551.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	02/01/1994	00:00:00	0.5	m	Nitrogen	2628.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	10/26/1993	00:00:00	0.5	m	Nitrogen	1861.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	05/13/1997	00:00:00	0.5	m	Nitrogen	1558.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	02/17/1998	00:00:00	0.5	m	Nitrogen	1518.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	04/27/1998	00:00:00	0.5	m	Nitrogen	1117.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	06/13/1994	00:00:00	0.5	m	Nitrogen	1223.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	07/18/1994	00:00:00	0.5	m	Nitrogen	1523.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S78		26.78972220	-81.30277780	07/20/1992	00:00:00	0.5	m	Nitrogen	1504.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	04/05/1993	00:00:00	0.5	m	Nitrogen	7724.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	08/17/1993	00:00:00	0.5	m	Nitrogen	1753.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	09/20/1993	00:00:00	0.5	m	Nitrogen	2387.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S77		26.83916670	-81.08527780	12/13/1993	00:00:00	0.5	m	Nitrogen	1807.00000000	ug/l		Water Institute Calculated	300081	Caloosahatchee River
