DataSourceName	DataSourceCode	StationID	ActualStationID	Latitude_DD	Longitude_DD	SampleDate	SampleTime	ActivityDepth	ActivityDepthUnit	Characteristic	ResultValue	ResultUnit	ValueQualifier	ResultComment	WaterbodyID	WaterbodyName
Coastal Charlotte Harbor Monitoring Network (CCHMN) - Tidal Caloosahatchee River	STORET_CHNEPTCR	418		26.59228173	-81.90833635	06/27/2002	00:00:00	0		Phosphorus as P	200.00000000	ug/l			330009	Tidal Caloosahatchee River
Coastal Charlotte Harbor Monitoring Network (CCHMN) - Tidal Caloosahatchee River	STORET_CHNEPTCR	419		26.59228252	-81.89167079	01/30/2003	00:00:00	0		Phosphorus as P	36.00000000	ug/l			330009	Tidal Caloosahatchee River
Coastal Charlotte Harbor Monitoring Network (CCHMN) - Tidal Caloosahatchee River	STORET_CHNEPTCR	419		26.59228252	-81.89167079	02/16/2005	00:00:00	0		Phosphorus as P	70.00000000	ug/l		I	330009	Tidal Caloosahatchee River
Coastal Charlotte Harbor Monitoring Network (CCHMN) - Tidal Caloosahatchee River	STORET_CHNEPTCR	419		26.59228252	-81.89167079	04/06/2004	00:00:00	0		Phosphorus as P	63.00000000	ug/l			330009	Tidal Caloosahatchee River
Coastal Charlotte Harbor Monitoring Network (CCHMN) - Tidal Caloosahatchee River	STORET_CHNEPTCR	419		26.59228252	-81.89167079	11/17/2004	00:00:00	0		Phosphorus as P	76.00000000	ug/l		I	330009	Tidal Caloosahatchee River
Coastal Charlotte Harbor Monitoring Network (CCHMN) - Tidal Caloosahatchee River	STORET_CHNEPTCR	419		26.59228252	-81.89167079	12/12/2002	00:00:00	0		Phosphorus as P	50.00000000	ug/l			330009	Tidal Caloosahatchee River
Coastal Charlotte Harbor Monitoring Network (CCHMN) - Tidal Caloosahatchee River	STORET_CHNEPTCR	422		26.60894891	-81.92500290	06/13/2005	00:00:00	0		Phosphorus as P	100.00000000	ug/l			330009	Tidal Caloosahatchee River
Coastal Charlotte Harbor Monitoring Network (CCHMN) - Tidal Caloosahatchee River	STORET_CHNEPTCR	422		26.60894891	-81.92500290	06/15/2004	00:00:00	0		Phosphorus as P	103.00000000	ug/l			330009	Tidal Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	12/28/2010	00:00:00	0.5	m	Phosphorus as P	64.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	12/28/2010	00:00:00	0.5	m	Phosphorus as P	73.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	12/28/2010	00:00:00	0.5	m	Phosphorus as P	73.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	12/28/2011	00:00:00	0.5	m	Phosphorus as P	81.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	12/28/2011	00:00:00	0.5	m	Phosphorus as P	81.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	12/28/2011	00:00:00	0.5	m	Phosphorus as P	96.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	12/28/2011	00:00:00	0.5	m	Phosphorus as P	96.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	12/30/2014	00:00:00	0.5	m	Phosphorus as P	74.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79		26.72395690	-81.69841110	12/30/2014	00:00:00	0.5	m	Phosphorus as P	74.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	04/27/2000	00:00:00	0.5	m	Phosphorus as P	101.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	04/28/2000	00:00:00	0.5	m	Phosphorus as P	92.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	04/29/2000	00:00:00	0.5	m	Phosphorus as P	85.00000000	ug/l			300081	Caloosahatchee River
SFWMD Water Quality Sampling Data	STORET_21FLSFWM	S79N		26.72395690	-81.69841110	04/30/2000	00:00:00	0.5	m	Phosphorus as P	105.00000000	ug/l			300081	Caloosahatchee River
