DataSourceName	DataSourceCode	StationID	ActualStationID	Latitude_DD	Longitude_DD	SampleDate	SampleTime	ActivityDepth	ActivityDepthUnit	Characteristic	ResultValue	ResultUnit	ValueQualifier	ResultComment	WaterbodyID	WaterbodyName
USGS National Water Information System	USGS_NWIS	274214082265800		27.70390000	-82.44940000	06/04/1971	00:00:00			Nitrogen	920.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	274214082265800		27.70390000	-82.44940000	10/22/1971	00:00:00			Nitrogen	1530.00000000	ug/l			54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	07/10/2017	14:45:00	0.3	m	Nitrogen	1510.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	09/05/2017	13:10:00	0.3	m	Nitrogen	1290.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	06/06/2017	13:20:00	0.3	m	Nitrogen	710.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	08/01/2017	14:16:00	0.3	m	Nitrogen	1730.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	03/01/2018	12:15:00	0.3	m	Nitrogen	960.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	53281		27.70305417	-82.19950028	04/26/2018	10:20:00	0.3	m	Nitrogen	734.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	53279		27.67140333	-82.35979972	04/10/2018	09:05:00	0.15	m	Nitrogen	930.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	04/02/2018	11:26:00	0.2	m	Nitrogen	1070.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	11/06/2017	13:40:00	0.3	m	Nitrogen	1110.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	02/05/2018	13:55:00	0.3	m	Nitrogen	1420.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	10/02/2017	11:30:00	0.3	m	Nitrogen	1180.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	12/05/2017	12:25:00	0.1	m	Nitrogen	1020.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	01/02/2018	11:40:00	0.3	m	Nitrogen	960.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	10/31/2018	12:30:00	0.3	m	Nitrogen	1250.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	08/02/2018	12:03:00	0.3	m	Nitrogen	1320.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	12/05/2018	12:33:00	0.2	m	Nitrogen	1100.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	05/01/2018	12:10:00	0.2	m	Nitrogen	870.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	53288		27.64196889	-82.33149472	05/09/2018	10:15:00	0.3	m	Nitrogen	1700.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	09/04/2018	12:50:00	0.3	m	Nitrogen	1200.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	06/04/2018	12:40:00	0.3	m	Nitrogen	1930.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	06/28/2018	11:30:00	0.3	m	Nitrogen	1190.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	10/04/2018	12:55:00	0.3	m	Nitrogen	1160.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	02/06/2019	13:00:00	0.3	m	Nitrogen	860.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	03/04/2019	12:52:00	0.3	m	Nitrogen	760.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	01/07/2019	11:36:00	0.3	m	Nitrogen	1060.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	04/02/2019	11:00:00	0.14	m	Nitrogen	780.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	07/30/2019	13:15:00	0.3	m	Nitrogen	1480.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	55321		27.70060389	-82.21111972	04/22/2019	10:13:00	0.3	m	Nitrogen	810.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	06/04/2019	13:05:00	0.06	m	Nitrogen	680.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	09/04/2019	13:00:00	0.3	m	Nitrogen	920.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	06/26/2019	12:50:00	0.21	m	Nitrogen	1000.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	11/06/2019	13:40:00	0.21	m	Nitrogen	910.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	12/05/2019	12:35:00	0.16	m	Nitrogen	700.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	05/07/2019	13:00:00	0.06	m	Nitrogen	790.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	01/07/2020	13:00:00	0.15	m	Nitrogen	840.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	03/02/2020	12:55:00	0.11	m	Nitrogen	740.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	57528		27.66702471	-82.38903389	06/02/2020	13:20:00	0.3	m	Nitrogen	1100.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	03/31/2020	08:45:00	0.3	m	Nitrogen	680.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	02/03/2020	12:45:00	0.23	m	Nitrogen	680.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	10/02/2019	11:45:00	0.3	m	Nitrogen	830.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	WIN_21FLGW	3555		27.67155363	-82.35218105	06/30/2020	12:45:00	0.2	m	Nitrogen	1000.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
Environmental Protection Commission of Hillsborough County	WIN_21FLHILL	180		27.71599021	-82.47044482	02/18/2020	12:07:00	0.5	m	Nitrogen	239.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
Environmental Protection Commission of Hillsborough County	WIN_21FLHILL	129		27.70467689	-82.19781675	02/24/2020	10:10:00	0.15	m	Nitrogen	826.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
Environmental Protection Commission of Hillsborough County	WIN_21FLHILL	112		27.70443359	-82.44827935	07/21/2020	12:27:00	0.5	m	Nitrogen	221.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
Environmental Protection Commission of Hillsborough County	WIN_21FLHILL	129		27.70467689	-82.19781675	08/26/2020	10:47:00	0.2	m	Nitrogen	1271.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
Environmental Protection Commission of Hillsborough County	WIN_21FLHILL	181		27.68103300	-82.43051700	06/16/2020	12:01:00	0.5	m	Nitrogen	1054.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
Environmental Protection Commission of Hillsborough County	WIN_21FLHILL	113		27.67162925	-82.35211918	06/22/2020	09:43:00	0.4	m	Nitrogen	934.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
Environmental Protection Commission of Hillsborough County	WIN_21FLHILL	180		27.71599021	-82.47044482	07/21/2020	12:47:00	0.5	m	Nitrogen	199.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
Environmental Protection Commission of Hillsborough County	WIN_21FLHILL	112		27.70443359	-82.44827935	02/18/2020	11:37:00	0.5	m	Nitrogen	332.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
Environmental Protection Commission of Hillsborough County	WIN_21FLHILL	140		27.66282956	-82.30095378	02/24/2020	09:52:00	0.5	m	Nitrogen	853.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP, Water Quality Standards and Special Projects (Florida)	STORET_21FLWQSP	HIL600GS		27.66309950	-82.30080000	08/05/2005	00:00:00	0.5	m	Nitrogen	1040.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP, Water Quality Standards and Special Projects (Florida)	STORET_21FLWQSP	HIL600GS		27.66309950	-82.30080000	10/04/2005	00:00:00	0.5	m	Nitrogen	1710.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	11/14/2005	00:00:00			Nitrogen	980.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	03/20/2006	00:00:00			Nitrogen	720.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	05/01/2006	00:00:00			Nitrogen	700.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	06/29/2006	00:00:00			Nitrogen	1350.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	08/03/2006	00:00:00			Nitrogen	1210.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	08/22/2006	00:00:00			Nitrogen	1370.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	11/13/2006	00:00:00			Nitrogen	747.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	03/05/2007	00:00:00			Nitrogen	680.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	06/11/2007	00:00:00			Nitrogen	680.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	07/19/2007	00:00:00			Nitrogen	920.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	08/16/2007	00:00:00			Nitrogen	1090.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	09/26/2007	00:00:00			Nitrogen	1140.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	10/18/2007	00:00:00			Nitrogen	2380.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	01/10/2008	00:00:00			Nitrogen	630.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	02/21/2008	00:00:00			Nitrogen	790.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	05/01/2008	00:00:00			Nitrogen	590.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	07/03/2008	00:00:00			Nitrogen	1290.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	08/22/2008	00:00:00			Nitrogen	930.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	10/16/2008	00:00:00			Nitrogen	840.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	12/04/2008	00:00:00			Nitrogen	510.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	03/12/2009	00:00:00			Nitrogen	300.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	06/19/2009	00:00:00			Nitrogen	1030.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	07/08/2009	00:00:00			Nitrogen	930.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	08/14/2009	00:00:00			Nitrogen	960.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	10/08/2009	00:00:00			Nitrogen	1100.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	12/08/2009	00:00:00			Nitrogen	1020.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	02/05/2010	00:00:00			Nitrogen	1010.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	04/01/2010	00:00:00			Nitrogen	1200.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	06/18/2010	00:00:00			Nitrogen	1100.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	08/16/2010	00:00:00			Nitrogen	1130.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	10/05/2010	00:00:00			Nitrogen	850.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	12/08/2010	00:00:00			Nitrogen	530.00000000	ug/l			54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	07/28/2003	00:00:00			Nitrogen	640.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	07/28/2003	00:00:00			Nitrogen	2800.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	09/10/2003	00:00:00			Nitrogen	880.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	09/10/2003	00:00:00			Nitrogen	3900.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	11/19/2003	00:00:00			Nitrogen	1000.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	11/19/2003	00:00:00			Nitrogen	4600.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	01/12/2004	00:00:00			Nitrogen	1300.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	01/12/2004	00:00:00			Nitrogen	5700.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	04/06/2004	00:00:00			Nitrogen	1500.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	04/06/2004	00:00:00			Nitrogen	6600.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	06/08/2004	00:00:00			Nitrogen	1300.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300100		27.70440000	-82.19809999	06/08/2004	00:00:00			Nitrogen	5800.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300092		27.69890000	-82.12080000	03/22/1983	00:00:00			Nitrogen	4200.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300092		27.69890000	-82.12080000	03/22/1983	00:00:00			Nitrogen	950.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300092		27.69890000	-82.12080000	08/23/1982	00:00:00			Nitrogen	5000.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300092		27.69890000	-82.12080000	08/23/1982	00:00:00			Nitrogen	1100.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300092		27.69890000	-82.12080000	07/21/1982	00:00:00			Nitrogen	4000.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300092		27.69890000	-82.12080000	07/21/1982	00:00:00			Nitrogen	900.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300092		27.69890000	-82.12080000	05/24/1982	00:00:00			Nitrogen	2300.00000000				54	Little Manatee River
USGS National Water Information System	USGS_NWIS	02300092		27.69890000	-82.12080000	05/24/1982	00:00:00			Nitrogen	520.00000000				54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	43840		27.67377110	-82.38611700	05/16/2013	00:00:00	0.3	m	Nitrogen	820.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	42215		27.68973860	-82.14103000	06/11/2012	00:00:00	0.3	m	Nitrogen	2280.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	45605		27.67012410	-82.38955400	05/14/2014	00:00:00	0.3	m	Nitrogen	920.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	08/03/2005	00:00:00	0.3	m	Nitrogen	1360.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	04/05/2005	00:00:00	0.3	m	Nitrogen	1250.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	07/06/2005	00:00:00	0.3	m	Nitrogen	1100.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	02/02/2005	00:00:00	0.217	m	Nitrogen	1300.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	09/07/2005	00:00:00	0.3	m	Nitrogen	900.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	05/05/2004	00:00:00	0.48	m	Nitrogen	1430.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	05/05/2005	00:00:00	0.3	m	Nitrogen	1270.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	11/02/2004	00:00:00	0.3	m	Nitrogen	1280.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	06/01/2005	00:00:00	0.3	m	Nitrogen	1760.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	02/05/2004	00:00:00	0.5	m	Nitrogen	1360.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	03/02/2005	00:00:00	0.3	m	Nitrogen	1490.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	06/02/2004	00:00:00	0.17	m	Nitrogen	600.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	10/08/2003	00:00:00	0.5	m	Nitrogen	1240.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	04/06/2004	00:00:00	0.27	m	Nitrogen	1050.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	03/03/2004	00:00:00	0.5	m	Nitrogen	1340.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	11/06/2002	00:00:00	0.32	m	Nitrogen	1340.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	04/03/2002	00:00:00	0.25	m	Nitrogen	990.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	12/09/2004	00:00:00	0.16	m	Nitrogen	1420.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	09/09/2004	00:00:00	0.3	m	Nitrogen	1220.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	01/04/2005	00:00:00	0.3	m	Nitrogen	1150.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	10/11/2004	00:00:00	0.3	m	Nitrogen	1240.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	08/04/2004	00:00:00	0.3	m	Nitrogen	1164.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	07/01/2003	00:00:00	0.5	m	Nitrogen	1380.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	04/01/2003	00:00:00	0.35	m	Nitrogen	1220.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	03/05/2003	00:00:00	0.5	m	Nitrogen	1270.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	11/06/2003	00:00:00	0.5	m	Nitrogen	1830.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	09/02/2003	00:00:00	0.31	m	Nitrogen	1110.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	07/01/2002	00:00:00	0.5	m	Nitrogen	1480.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	07/08/2004	00:00:00	0.3	m	Nitrogen	1700.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	12/02/2003	00:00:00	0.25	m	Nitrogen	1360.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	12/03/2002	00:00:00	0.25	m	Nitrogen	1570.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	11/07/2001	00:00:00	0.4	m	Nitrogen	1280.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	05/13/2002	00:00:00	0.2	m	Nitrogen	550.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	09/05/2001	00:00:00	0.5	m	Nitrogen	1450.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	06/02/2003	00:00:00	0.2	m	Nitrogen	1000.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	02/05/2003	00:00:00	0.45	m	Nitrogen	1610.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	08/06/2002	00:00:00	0.5	m	Nitrogen	1480.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	08/05/2003	00:00:00	0.5	m	Nitrogen	1052.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	09/05/2002	00:00:00	0.5	m	Nitrogen	1450.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	06/04/2002	00:00:00	0.32	m	Nitrogen	1140.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	10/04/2001	00:00:00	0.48	m	Nitrogen	1290.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
FDEP Watershed Monitoring Section	STORET_21FLGW	3555		27.67083200	-82.35277300	01/08/2004	00:00:00	0.33	m	Nitrogen	1030.00000000	ug/l		Water Institute Calculated	54	Little Manatee River
