agency_cd	site_no	datetime	discharge	approval
USGS	02303330	1985-10-01	337	A
USGS	02303330	1985-10-02	316	A
USGS	02303330	1985-10-03	293	A
USGS	02303330	1985-10-04	270	A
USGS	02303330	1985-10-05	265	A
USGS	02303330	1985-10-06	255	A
USGS	02303330	1985-10-07	255	A
USGS	02303330	1985-10-08	270	A
USGS	02303330	1985-10-09	285	A
USGS	02303330	1985-10-10	290	A
USGS	02303330	1985-10-11	285	A
USGS	02303330	1985-10-12	270	A
USGS	02303330	1985-10-13	250	A
USGS	02303330	1985-10-14	225	A
USGS	02303330	1985-10-15	210	A
USGS	02303330	1985-10-16	200	A
USGS	02303330	1985-10-17	175	A
USGS	02303330	1985-10-18	155	A
USGS	02303330	1985-10-19	150	A
USGS	02303330	1985-10-20	140	A
USGS	02303330	1985-10-21	135	A
USGS	02303330	1985-10-22	130	A
USGS	02303330	1985-10-23	125	A
USGS	02303330	1985-10-24	120	A
USGS	02303330	1985-10-25	121	A
USGS	02303330	1985-10-26	117	A
USGS	02303330	1985-10-27	117	A
USGS	02303330	1985-10-28	115	A
USGS	02303330	1985-10-29	112	A
USGS	02303330	1985-10-30	112	A
USGS	02303330	1985-10-31	141	A
USGS	02303330	1985-11-01	176	A
USGS	02303330	1985-11-02	186	A
USGS	02303330	1985-11-03	209	A
USGS	02303330	1985-11-04	222	A
USGS	02303330	1985-11-05	215	A
USGS	02303330	1985-11-06	202	A
USGS	02303330	1985-11-07	188	A
USGS	02303330	1985-11-08	177	A
USGS	02303330	1985-11-09	163	A
USGS	02303330	1985-11-10	155	A
USGS	02303330	1985-11-11	148	A
USGS	02303330	1985-11-12	141	A
USGS	02303330	1985-11-13	135	A
USGS	02303330	1985-11-14	130	A
USGS	02303330	1985-11-15	125	A
USGS	02303330	1985-11-16	122	A
USGS	02303330	1985-11-17	119	A
USGS	02303330	1985-11-18	117	A
USGS	02303330	1985-11-19	114	A
USGS	02303330	1985-11-20	115	A
USGS	02303330	1985-11-21	115	A
USGS	02303330	1985-11-22	120	A
USGS	02303330	1985-11-23	121	A
USGS	02303330	1985-11-24	121	A
USGS	02303330	1985-11-25	120	A
USGS	02303330	1985-11-26	118	A
USGS	02303330	1985-11-27	116	A
USGS	02303330	1985-11-28	115	A
USGS	02303330	1985-11-29	113	A
USGS	02303330	1985-11-30	112	A
USGS	02303330	1985-12-01	110	A
USGS	02303330	1985-12-02	109	A
USGS	02303330	1985-12-03	107	A
USGS	02303330	1985-12-04	104	A
USGS	02303330	1985-12-05	103	A
USGS	02303330	1985-12-06	103	A
USGS	02303330	1985-12-07	103	A
USGS	02303330	1985-12-08	107	A
USGS	02303330	1985-12-09	110	A
USGS	02303330	1985-12-10	110	A
USGS	02303330	1985-12-11	109	A
USGS	02303330	1985-12-12	107	A
USGS	02303330	1985-12-13	105	A
USGS	02303330	1985-12-14	116	A
USGS	02303330	1985-12-15	118	A
USGS	02303330	1985-12-16	120	A
USGS	02303330	1985-12-17	123	A
USGS	02303330	1985-12-18	122	A
USGS	02303330	1985-12-19	120	A
USGS	02303330	1985-12-20	117	A
USGS	02303330	1985-12-21	113	A
USGS	02303330	1985-12-22	111	A
USGS	02303330	1985-12-23	108	A
USGS	02303330	1985-12-24	108	A
USGS	02303330	1985-12-25	112	A
USGS	02303330	1985-12-26	112	A
USGS	02303330	1985-12-27	113	A
USGS	02303330	1985-12-28	114	A
USGS	02303330	1985-12-29	114	A
USGS	02303330	1985-12-30	113	A
USGS	02303330	1985-12-31	112	A
USGS	02303330	1986-01-01	127	A
USGS	02303330	1986-01-02	133	A
USGS	02303330	1986-01-03	139	A
USGS	02303330	1986-01-04	146	A
USGS	02303330	1986-01-05	150	A
USGS	02303330	1986-01-06	148	A
USGS	02303330	1986-01-07	146	A
USGS	02303330	1986-01-08	147	A
USGS	02303330	1986-01-09	145	A
USGS	02303330	1986-01-10	174	A
USGS	02303330	1986-01-11	202	A
USGS	02303330	1986-01-12	290	A
USGS	02303330	1986-01-13	426	A
USGS	02303330	1986-01-14	468	A
USGS	02303330	1986-01-15	466	A
USGS	02303330	1986-01-16	438	A
USGS	02303330	1986-01-17	404	A
USGS	02303330	1986-01-18	381	A
USGS	02303330	1986-01-19	371	A
USGS	02303330	1986-01-20	358	A
USGS	02303330	1986-01-21	344	A
USGS	02303330	1986-01-22	328	A
USGS	02303330	1986-01-23	306	A
USGS	02303330	1986-01-24	285	A
USGS	02303330	1986-01-25	264	A
USGS	02303330	1986-01-26	254	A
USGS	02303330	1986-01-27	244	A
USGS	02303330	1986-01-28	232	A
USGS	02303330	1986-01-29	227	A
USGS	02303330	1986-01-30	220	A
USGS	02303330	1986-01-31	213	A
USGS	02303330	1986-02-01	204	A
USGS	02303330	1986-02-02	195	A
USGS	02303330	1986-02-03	186	A
USGS	02303330	1986-02-04	177	A
USGS	02303330	1986-02-05	170	A
USGS	02303330	1986-02-06	162	A
USGS	02303330	1986-02-07	159	A
USGS	02303330	1986-02-08	165	A
USGS	02303330	1986-02-09	174	A
USGS	02303330	1986-02-10	179	A
USGS	02303330	1986-02-11	214	A
USGS	02303330	1986-02-12	250	A
USGS	02303330	1986-02-13	255	A
USGS	02303330	1986-02-14	259	A
USGS	02303330	1986-02-15	254	A
USGS	02303330	1986-02-16	238	A
USGS	02303330	1986-02-17	221	A
USGS	02303330	1986-02-18	218	A
USGS	02303330	1986-02-19	210	A
USGS	02303330	1986-02-20	204	A
USGS	02303330	1986-02-21	200	A
USGS	02303330	1986-02-22	196	A
USGS	02303330	1986-02-23	189	A
USGS	02303330	1986-02-24	181	A
USGS	02303330	1986-02-25	172	A
USGS	02303330	1986-02-26	162	A
USGS	02303330	1986-02-27	156	A
USGS	02303330	1986-02-28	150	A
USGS	02303330	1986-03-01	147	A
USGS	02303330	1986-03-02	143	A
USGS	02303330	1986-03-03	140	A
USGS	02303330	1986-03-04	137	A
USGS	02303330	1986-03-05	135	A
USGS	02303330	1986-03-06	132	A
USGS	02303330	1986-03-07	130	A
USGS	02303330	1986-03-08	127	A
USGS	02303330	1986-03-09	123	A
USGS	02303330	1986-03-10	123	A
USGS	02303330	1986-03-11	134	A
USGS	02303330	1986-03-12	138	A
USGS	02303330	1986-03-13	142	A
USGS	02303330	1986-03-14	148	A
USGS	02303330	1986-03-15	177	A
USGS	02303330	1986-03-16	278	A
USGS	02303330	1986-03-17	709	A
USGS	02303330	1986-03-18	1120	A
USGS	02303330	1986-03-19	1020	A
USGS	02303330	1986-03-20	851	A
USGS	02303330	1986-03-21	704	A
USGS	02303330	1986-03-22	553	A
USGS	02303330	1986-03-23	446	A
USGS	02303330	1986-03-24	377	A
USGS	02303330	1986-03-25	325	A
USGS	02303330	1986-03-26	286	A
USGS	02303330	1986-03-27	257	A
USGS	02303330	1986-03-28	234	A
USGS	02303330	1986-03-29	217	A
USGS	02303330	1986-03-30	202	A
USGS	02303330	1986-03-31	188	A
USGS	02303330	1986-04-01	175	A
USGS	02303330	1986-04-02	162	A
USGS	02303330	1986-04-03	151	A
USGS	02303330	1986-04-04	141	A
USGS	02303330	1986-04-05	132	A
USGS	02303330	1986-04-06	125	A
USGS	02303330	1986-04-07	119	A
USGS	02303330	1986-04-08	114	A
USGS	02303330	1986-04-09	111	A
USGS	02303330	1986-04-10	108	A
USGS	02303330	1986-04-11	104	A
USGS	02303330	1986-04-12	101	A
USGS	02303330	1986-04-13	122	A
USGS	02303330	1986-04-14	124	A
USGS	02303330	1986-04-15	124	A
USGS	02303330	1986-04-16	121	A
USGS	02303330	1986-04-17	115	A
USGS	02303330	1986-04-18	109	A
USGS	02303330	1986-04-19	103	A
USGS	02303330	1986-04-20	99.2	A
USGS	02303330	1986-04-21	98.0	A
USGS	02303330	1986-04-22	97.7	A
USGS	02303330	1986-04-23	95.8	A
USGS	02303330	1986-04-24	92.1	A
USGS	02303330	1986-04-25	90.8	A
USGS	02303330	1986-04-26	89.6	A
USGS	02303330	1986-04-27	87.7	A
USGS	02303330	1986-04-28	85.6	A
USGS	02303330	1986-04-29	83.2	A
USGS	02303330	1986-04-30	81.2	A
USGS	02303330	1986-05-01	79.9	A
USGS	02303330	1986-05-02	78.8	A
USGS	02303330	1986-05-03	77.8	A
USGS	02303330	1986-05-04	76.3	A
USGS	02303330	1986-05-05	75.8	A
USGS	02303330	1986-05-06	74.9	A
USGS	02303330	1986-05-07	81.8	A
USGS	02303330	1986-05-08	91.3	A
USGS	02303330	1986-05-09	95.2	A
USGS	02303330	1986-05-10	92.0	A
USGS	02303330	1986-05-11	87.4	A
USGS	02303330	1986-05-12	84.6	A
USGS	02303330	1986-05-13	81.9	A
USGS	02303330	1986-05-14	80.1	A
USGS	02303330	1986-05-15	78.8	A
USGS	02303330	1986-05-16	77.3	A
USGS	02303330	1986-05-17	76.0	A
USGS	02303330	1986-05-18	75.1	A
USGS	02303330	1986-05-19	76.6	A
USGS	02303330	1986-05-20	77.5	A
USGS	02303330	1986-05-21	87.0	A
USGS	02303330	1986-05-22	84.9	A
USGS	02303330	1986-05-23	81.1	A
USGS	02303330	1986-05-24	78.4	A
USGS	02303330	1986-05-25	76.1	A
USGS	02303330	1986-05-26	74.8	A
USGS	02303330	1986-05-27	73.2	A
USGS	02303330	1986-05-28	71.9	A
USGS	02303330	1986-05-29	70.9	A
USGS	02303330	1986-05-30	69.2	A
USGS	02303330	1986-05-31	68.6	A
USGS	02303330	1986-06-01	68.0	A
USGS	02303330	1986-06-02	68.1	A
USGS	02303330	1986-06-03	69.0	A
USGS	02303330	1986-06-04	69.0	A
USGS	02303330	1986-06-05	69.0	A
USGS	02303330	1986-06-06	68.0	A
USGS	02303330	1986-06-07	67.9	A
USGS	02303330	1986-06-08	67.0	A
USGS	02303330	1986-06-09	67.0	A
USGS	02303330	1986-06-10	70.3	A
USGS	02303330	1986-06-11	73.5	A
USGS	02303330	1986-06-12	76.4	A
USGS	02303330	1986-06-13	82.3	A
USGS	02303330	1986-06-14	87.5	A
USGS	02303330	1986-06-15	90.3	A
USGS	02303330	1986-06-16	97.7	A
USGS	02303330	1986-06-17	113	A
USGS	02303330	1986-06-18	134	A
USGS	02303330	1986-06-19	154	A
USGS	02303330	1986-06-20	172	A
USGS	02303330	1986-06-21	194	A
USGS	02303330	1986-06-22	229	A
USGS	02303330	1986-06-23	262	A
USGS	02303330	1986-06-24	274	A
USGS	02303330	1986-06-25	277	A
USGS	02303330	1986-06-26	269	A
USGS	02303330	1986-06-27	273	A
USGS	02303330	1986-06-28	285	A
USGS	02303330	1986-06-29	336	A
USGS	02303330	1986-06-30	364	A
USGS	02303330	1986-07-01	374	A
USGS	02303330	1986-07-02	416	A
USGS	02303330	1986-07-03	448	A
USGS	02303330	1986-07-04	442	A
USGS	02303330	1986-07-05	408	A
USGS	02303330	1986-07-06	384	A
USGS	02303330	1986-07-07	358	A
USGS	02303330	1986-07-08	355	A
USGS	02303330	1986-07-09	336	A
USGS	02303330	1986-07-10	301	A
USGS	02303330	1986-07-11	256	A
USGS	02303330	1986-07-12	247	A
USGS	02303330	1986-07-13	227	A
USGS	02303330	1986-07-14	208	A
USGS	02303330	1986-07-15	204	A
USGS	02303330	1986-07-16	199	A
USGS	02303330	1986-07-17	190	A
USGS	02303330	1986-07-18	178	A
USGS	02303330	1986-07-19	166	A
USGS	02303330	1986-07-20	154	A
USGS	02303330	1986-07-21	146	A
USGS	02303330	1986-07-22	142	A
USGS	02303330	1986-07-23	149	A
USGS	02303330	1986-07-24	150	A
USGS	02303330	1986-07-25	146	A
USGS	02303330	1986-07-26	146	A
USGS	02303330	1986-07-27	192	A
USGS	02303330	1986-07-28	199	A
USGS	02303330	1986-07-29	205	A
USGS	02303330	1986-07-30	223	A
USGS	02303330	1986-07-31	251	A
USGS	02303330	1986-08-01	257	A
USGS	02303330	1986-08-02	267	A
USGS	02303330	1986-08-03	280	A
USGS	02303330	1986-08-04	266	A
USGS	02303330	1986-08-05	344	A
USGS	02303330	1986-08-06	626	A
USGS	02303330	1986-08-07	855	A
USGS	02303330	1986-08-08	848	A
USGS	02303330	1986-08-09	789	A
USGS	02303330	1986-08-10	740	A
USGS	02303330	1986-08-11	701	A
USGS	02303330	1986-08-12	551	A
USGS	02303330	1986-08-13	412	A
USGS	02303330	1986-08-14	450	A
USGS	02303330	1986-08-15	740	A
USGS	02303330	1986-08-16	983	A
USGS	02303330	1986-08-17	1000	A
USGS	02303330	1986-08-18	970	A
USGS	02303330	1986-08-19	898	A
USGS	02303330	1986-08-20	829	A
USGS	02303330	1986-08-21	811	A
USGS	02303330	1986-08-22	813	A
USGS	02303330	1986-08-23	786	A
USGS	02303330	1986-08-24	776	A
USGS	02303330	1986-08-25	733	A
USGS	02303330	1986-08-26	719	A
USGS	02303330	1986-08-27	785	A
USGS	02303330	1986-08-28	829	A
USGS	02303330	1986-08-29	804	A
USGS	02303330	1986-08-30	721	A
USGS	02303330	1986-08-31	614	A
USGS	02303330	1986-09-01	509	A
USGS	02303330	1986-09-02	427	A
USGS	02303330	1986-09-03	374	A
USGS	02303330	1986-09-04	332	A
USGS	02303330	1986-09-05	341	A
USGS	02303330	1986-09-06	347	A
USGS	02303330	1986-09-07	446	A
USGS	02303330	1986-09-08	503	A
USGS	02303330	1986-09-09	550	A
USGS	02303330	1986-09-10	559	A
USGS	02303330	1986-09-11	767	A
USGS	02303330	1986-09-12	940	A
USGS	02303330	1986-09-13	916	A
USGS	02303330	1986-09-14	815	A
USGS	02303330	1986-09-15	742	A
USGS	02303330	1986-09-16	738	A
USGS	02303330	1986-09-17	701	A
USGS	02303330	1986-09-18	605	A
USGS	02303330	1986-09-19	505	A
USGS	02303330	1986-09-20	421	A
USGS	02303330	1986-09-21	359	A
USGS	02303330	1986-09-22	308	A
USGS	02303330	1986-09-23	269	A
USGS	02303330	1986-09-24	240	A
USGS	02303330	1986-09-25	217	A
USGS	02303330	1986-09-26	200	A
USGS	02303330	1986-09-27	182	A
USGS	02303330	1986-09-28	163	A
USGS	02303330	1986-09-29	146	A
USGS	02303330	1986-09-30	134	A
USGS	02303330	1986-10-01	127	A
USGS	02303330	1986-10-02	123	A
USGS	02303330	1986-10-03	117	A
USGS	02303330	1986-10-04	113	A
USGS	02303330	1986-10-05	109	A
USGS	02303330	1986-10-06	109	A
USGS	02303330	1986-10-07	136	A
USGS	02303330	1986-10-08	161	A
USGS	02303330	1986-10-09	241	A
USGS	02303330	1986-10-10	313	A
USGS	02303330	1986-10-11	359	A
USGS	02303330	1986-10-12	416	A
USGS	02303330	1986-10-13	437	A
USGS	02303330	1986-10-14	399	A
USGS	02303330	1986-10-15	367	A
USGS	02303330	1986-10-16	326	A
USGS	02303330	1986-10-17	287	A
USGS	02303330	1986-10-18	257	A
USGS	02303330	1986-10-19	231	A
USGS	02303330	1986-10-20	212	A
USGS	02303330	1986-10-21	196	A
USGS	02303330	1986-10-22	182	A
USGS	02303330	1986-10-23	171	A
USGS	02303330	1986-10-24	160	A
USGS	02303330	1986-10-25	145	A
USGS	02303330	1986-10-26	135	A
USGS	02303330	1986-10-27	148	A
USGS	02303330	1986-10-28	153	A
USGS	02303330	1986-10-29	159	A
USGS	02303330	1986-10-30	165	A
USGS	02303330	1986-10-31	168	A
USGS	02303330	1986-11-01	169	A
USGS	02303330	1986-11-02	168	A
USGS	02303330	1986-11-03	169	A
USGS	02303330	1986-11-04	170	A
USGS	02303330	1986-11-05	169	A
USGS	02303330	1986-11-06	164	A
USGS	02303330	1986-11-07	158	A
USGS	02303330	1986-11-08	151	A
USGS	02303330	1986-11-09	145	A
USGS	02303330	1986-11-10	139	A
USGS	02303330	1986-11-11	134	A
USGS	02303330	1986-11-12	130	A
USGS	02303330	1986-11-13	127	A
USGS	02303330	1986-11-14	122	A
USGS	02303330	1986-11-15	118	A
USGS	02303330	1986-11-16	116	A
USGS	02303330	1986-11-17	114	A
USGS	02303330	1986-11-18	112	A
USGS	02303330	1986-11-19	112	A
USGS	02303330	1986-11-20	111	A
USGS	02303330	1986-11-21	111	A
USGS	02303330	1986-11-22	108	A
USGS	02303330	1986-11-23	107	A
USGS	02303330	1986-11-24	105	A
USGS	02303330	1986-11-25	103	A
USGS	02303330	1986-11-26	102	A
USGS	02303330	1986-11-27	102	A
USGS	02303330	1986-11-28	101	A
USGS	02303330	1986-11-29	101	A
USGS	02303330	1986-11-30	107	A
USGS	02303330	1986-12-01	119	A
USGS	02303330	1986-12-02	122	A
USGS	02303330	1986-12-03	123	A
USGS	02303330	1986-12-04	121	A
USGS	02303330	1986-12-05	117	A
USGS	02303330	1986-12-06	113	A
USGS	02303330	1986-12-07	109	A
USGS	02303330	1986-12-08	107	A
USGS	02303330	1986-12-09	104	A
USGS	02303330	1986-12-10	101	A
USGS	02303330	1986-12-11	96.0	A
USGS	02303330	1986-12-12	97.0	A
USGS	02303330	1986-12-13	101	A
USGS	02303330	1986-12-14	99.0	A
USGS	02303330	1986-12-15	98.0	A
USGS	02303330	1986-12-16	97.0	A
USGS	02303330	1986-12-17	96.0	A
USGS	02303330	1986-12-18	95.0	A
USGS	02303330	1986-12-19	94.0	A
USGS	02303330	1986-12-20	94.0	A
USGS	02303330	1986-12-21	94.0	A
USGS	02303330	1986-12-22	92.0	A
USGS	02303330	1986-12-23	93.0	A
USGS	02303330	1986-12-24	110	A
USGS	02303330	1986-12-25	120	A
USGS	02303330	1986-12-26	127	A
USGS	02303330	1986-12-27	131	A
USGS	02303330	1986-12-28	130	A
USGS	02303330	1986-12-29	126	A
USGS	02303330	1986-12-30	121	A
USGS	02303330	1986-12-31	125	A
USGS	02303330	1987-01-01	140	A
USGS	02303330	1987-01-02	147	A
USGS	02303330	1987-01-03	157	A
USGS	02303330	1987-01-04	175	A
USGS	02303330	1987-01-05	187	A
USGS	02303330	1987-01-06	194	A
USGS	02303330	1987-01-07	199	A
USGS	02303330	1987-01-08	198	A
USGS	02303330	1987-01-09	189	A
USGS	02303330	1987-01-10	179	A
USGS	02303330	1987-01-11	168	A
USGS	02303330	1987-01-12	158	A
USGS	02303330	1987-01-13	152	A
USGS	02303330	1987-01-14	147	A
USGS	02303330	1987-01-15	143	A
USGS	02303330	1987-01-16	140	A
USGS	02303330	1987-01-17	138	A
USGS	02303330	1987-01-18	136	A
USGS	02303330	1987-01-19	135	A
USGS	02303330	1987-01-20	134	A
USGS	02303330	1987-01-21	145	A
USGS	02303330	1987-01-22	161	A
USGS	02303330	1987-01-23	175	A
USGS	02303330	1987-01-24	202	A
USGS	02303330	1987-01-25	225	A
USGS	02303330	1987-01-26	233	A
USGS	02303330	1987-01-27	224	A
USGS	02303330	1987-01-28	215	A
USGS	02303330	1987-01-29	205	A
USGS	02303330	1987-01-30	194	A
USGS	02303330	1987-01-31	177	A
USGS	02303330	1987-02-01	158	A
USGS	02303330	1987-02-02	147	A
USGS	02303330	1987-02-03	139	A
USGS	02303330	1987-02-04	133	A
USGS	02303330	1987-02-05	130	A
USGS	02303330	1987-02-06	131	A
USGS	02303330	1987-02-07	137	A
USGS	02303330	1987-02-08	145	A
USGS	02303330	1987-02-09	148	A
USGS	02303330	1987-02-10	150	A
USGS	02303330	1987-02-11	150	A
USGS	02303330	1987-02-12	148	A
USGS	02303330	1987-02-13	144	A
USGS	02303330	1987-02-14	140	A
USGS	02303330	1987-02-15	138	A
USGS	02303330	1987-02-16	148	A
USGS	02303330	1987-02-17	158	A
USGS	02303330	1987-02-18	168	A
USGS	02303330	1987-02-19	174	A
USGS	02303330	1987-02-20	175	A
USGS	02303330	1987-02-21	175	A
USGS	02303330	1987-02-22	175	A
USGS	02303330	1987-02-23	174	A
USGS	02303330	1987-02-24	174	A
USGS	02303330	1987-02-25	181	A
USGS	02303330	1987-02-26	185	A
USGS	02303330	1987-02-27	184	A
USGS	02303330	1987-02-28	179	A
USGS	02303330	1987-03-01	190	A
USGS	02303330	1987-03-02	206	A
USGS	02303330	1987-03-03	230	A
USGS	02303330	1987-03-04	264	A
USGS	02303330	1987-03-05	265	A
USGS	02303330	1987-03-06	239	A
USGS	02303330	1987-03-07	324	A
USGS	02303330	1987-03-08	727	A
USGS	02303330	1987-03-09	1440	A
USGS	02303330	1987-03-10	1280	A
USGS	02303330	1987-03-11	1030	A
USGS	02303330	1987-03-12	834	A
USGS	02303330	1987-03-13	680	A
USGS	02303330	1987-03-14	551	A
USGS	02303330	1987-03-15	439	A
USGS	02303330	1987-03-16	361	A
USGS	02303330	1987-03-17	309	A
USGS	02303330	1987-03-18	272	A
USGS	02303330	1987-03-19	265	A
USGS	02303330	1987-03-20	253	A
USGS	02303330	1987-03-21	248	A
USGS	02303330	1987-03-22	246	A
USGS	02303330	1987-03-23	239	A
USGS	02303330	1987-03-24	224	A
USGS	02303330	1987-03-25	203	A
USGS	02303330	1987-03-26	202	A
USGS	02303330	1987-03-27	255	A
USGS	02303330	1987-03-28	586	A
USGS	02303330	1987-03-29	1300	A
USGS	02303330	1987-03-30	2080	A
USGS	02303330	1987-03-31	3160	A
USGS	02303330	1987-04-01	2860	A
USGS	02303330	1987-04-02	2510	A
USGS	02303330	1987-04-03	2200	A
USGS	02303330	1987-04-04	1760	A
USGS	02303330	1987-04-05	1320	A
USGS	02303330	1987-04-06	1220	A
USGS	02303330	1987-04-07	1130	A
USGS	02303330	1987-04-08	1000	A
USGS	02303330	1987-04-09	848	A
USGS	02303330	1987-04-10	739	A
USGS	02303330	1987-04-11	731	A
USGS	02303330	1987-04-12	741	A
USGS	02303330	1987-04-13	757	A
USGS	02303330	1987-04-14	786	A
USGS	02303330	1987-04-15	819	A
USGS	02303330	1987-04-16	860	A
USGS	02303330	1987-04-17	794	A
USGS	02303330	1987-04-18	535	A
USGS	02303330	1987-04-19	478	A
USGS	02303330	1987-04-20	561	A
USGS	02303330	1987-04-21	393	A
USGS	02303330	1987-04-22	264	A
USGS	02303330	1987-04-23	214	A
USGS	02303330	1987-04-24	193	A
USGS	02303330	1987-04-25	179	A
USGS	02303330	1987-04-26	168	A
USGS	02303330	1987-04-27	159	A
USGS	02303330	1987-04-28	151	A
USGS	02303330	1987-04-29	144	A
USGS	02303330	1987-04-30	138	A
USGS	02303330	1987-05-01	132	A
USGS	02303330	1987-05-02	127	A
USGS	02303330	1987-05-03	122	A
USGS	02303330	1987-05-04	118	A
USGS	02303330	1987-05-05	115	A
USGS	02303330	1987-05-06	116	A
USGS	02303330	1987-05-07	114	A
USGS	02303330	1987-05-08	115	A
USGS	02303330	1987-05-09	117	A
USGS	02303330	1987-05-10	119	A
USGS	02303330	1987-05-11	136	A
USGS	02303330	1987-05-12	178	A
USGS	02303330	1987-05-13	224	A
USGS	02303330	1987-05-14	388	A
USGS	02303330	1987-05-15	613	A
USGS	02303330	1987-05-16	692	A
USGS	02303330	1987-05-17	669	A
USGS	02303330	1987-05-18	583	A
USGS	02303330	1987-05-19	517	A
USGS	02303330	1987-05-20	463	A
USGS	02303330	1987-05-21	431	A
USGS	02303330	1987-05-22	398	A
USGS	02303330	1987-05-23	361	A
USGS	02303330	1987-05-24	325	A
USGS	02303330	1987-05-25	294	A
USGS	02303330	1987-05-26	268	A
USGS	02303330	1987-05-27	245	A
USGS	02303330	1987-05-28	218	A
USGS	02303330	1987-05-29	180	A
USGS	02303330	1987-05-30	150	A
USGS	02303330	1987-05-31	132	A
USGS	02303330	1987-06-01	122	A
USGS	02303330	1987-06-02	115	A
USGS	02303330	1987-06-03	116	A
USGS	02303330	1987-06-04	122	A
USGS	02303330	1987-06-05	125	A
USGS	02303330	1987-06-06	128	A
USGS	02303330	1987-06-07	129	A
USGS	02303330	1987-06-08	128	A
USGS	02303330	1987-06-09	126	A
USGS	02303330	1987-06-10	123	A
USGS	02303330	1987-06-11	121	A
USGS	02303330	1987-06-12	126	A
USGS	02303330	1987-06-13	126	A
USGS	02303330	1987-06-14	122	A
USGS	02303330	1987-06-15	118	A
USGS	02303330	1987-06-16	115	A
USGS	02303330	1987-06-17	116	A
USGS	02303330	1987-06-18	130	A
USGS	02303330	1987-06-19	146	A
USGS	02303330	1987-06-20	150	A
USGS	02303330	1987-06-21	134	A
USGS	02303330	1987-06-22	126	A
USGS	02303330	1987-06-23	122	A
USGS	02303330	1987-06-24	117	A
USGS	02303330	1987-06-25	113	A
USGS	02303330	1987-06-26	113	A
USGS	02303330	1987-06-27	137	A
USGS	02303330	1987-06-28	157	A
USGS	02303330	1987-06-29	168	A
USGS	02303330	1987-06-30	185	A
USGS	02303330	1987-07-01	207	A
USGS	02303330	1987-07-02	226	A
USGS	02303330	1987-07-03	247	A
USGS	02303330	1987-07-04	237	A
USGS	02303330	1987-07-05	198	A
USGS	02303330	1987-07-06	166	A
USGS	02303330	1987-07-07	152	A
USGS	02303330	1987-07-08	159	A
USGS	02303330	1987-07-09	173	A
USGS	02303330	1987-07-10	186	A
USGS	02303330	1987-07-11	192	A
USGS	02303330	1987-07-12	184	A
USGS	02303330	1987-07-13	177	A
USGS	02303330	1987-07-14	167	A
USGS	02303330	1987-07-15	165	A
USGS	02303330	1987-07-16	176	A
USGS	02303330	1987-07-17	185	A
USGS	02303330	1987-07-18	192	A
USGS	02303330	1987-07-19	223	A
USGS	02303330	1987-07-20	274	A
USGS	02303330	1987-07-21	283	A
USGS	02303330	1987-07-22	288	A
USGS	02303330	1987-07-23	321	A
USGS	02303330	1987-07-24	345	A
USGS	02303330	1987-07-25	304	A
USGS	02303330	1987-07-26	248	A
USGS	02303330	1987-07-27	202	A
USGS	02303330	1987-07-28	174	A
USGS	02303330	1987-07-29	164	A
USGS	02303330	1987-07-30	172	A
USGS	02303330	1987-07-31	189	A
USGS	02303330	1987-08-01	216	A
USGS	02303330	1987-08-02	244	A
USGS	02303330	1987-08-03	258	A
USGS	02303330	1987-08-04	245	A
USGS	02303330	1987-08-05	235	A
USGS	02303330	1987-08-06	235	A
USGS	02303330	1987-08-07	249	A
USGS	02303330	1987-08-08	240	A
USGS	02303330	1987-08-09	217	A
USGS	02303330	1987-08-10	196	A
USGS	02303330	1987-08-11	182	A
USGS	02303330	1987-08-12	174	A
USGS	02303330	1987-08-13	196	A
USGS	02303330	1987-08-14	368	A
USGS	02303330	1987-08-15	500	A
USGS	02303330	1987-08-16	474	A
USGS	02303330	1987-08-17	412	A
USGS	02303330	1987-08-18	357	A
USGS	02303330	1987-08-19	311	A
USGS	02303330	1987-08-20	276	A
USGS	02303330	1987-08-21	250	A
USGS	02303330	1987-08-22	227	A
USGS	02303330	1987-08-23	207	A
USGS	02303330	1987-08-24	189	A
USGS	02303330	1987-08-25	189	A
USGS	02303330	1987-08-26	167	A
USGS	02303330	1987-08-27	143	A
USGS	02303330	1987-08-28	125	A
USGS	02303330	1987-08-29	114	A
USGS	02303330	1987-08-30	107	A
USGS	02303330	1987-08-31	102	A
USGS	02303330	1987-09-01	110	A
USGS	02303330	1987-09-02	130	A
USGS	02303330	1987-09-03	143	A
USGS	02303330	1987-09-04	147	A
USGS	02303330	1987-09-05	147	A
USGS	02303330	1987-09-06	146	A
USGS	02303330	1987-09-07	148	A
USGS	02303330	1987-09-08	151	A
USGS	02303330	1987-09-09	150	A
USGS	02303330	1987-09-10	149	A
USGS	02303330	1987-09-11	152	A
USGS	02303330	1987-09-12	163	A
USGS	02303330	1987-09-13	178	A
USGS	02303330	1987-09-14	196	A
USGS	02303330	1987-09-15	243	A
USGS	02303330	1987-09-16	262	A
USGS	02303330	1987-09-17	251	A
USGS	02303330	1987-09-18	232	A
USGS	02303330	1987-09-19	214	A
USGS	02303330	1987-09-20	197	A
USGS	02303330	1987-09-21	179	A
USGS	02303330	1987-09-22	166	A
USGS	02303330	1987-09-23	160	A
USGS	02303330	1987-09-24	155	A
USGS	02303330	1987-09-25	149	A
USGS	02303330	1987-09-26	141	A
USGS	02303330	1987-09-27	131	A
