agency_cd	site_no	datetime	discharge	approval
USGS	02296750	1992-01-03	186	A
USGS	02296750	1992-01-04	189	A
USGS	02296750	1992-01-05	179	A
USGS	02296750	1992-01-06	165	A
USGS	02296750	1992-01-07	158	A
USGS	02296750	1992-01-08	145	A
USGS	02296750	1992-01-09	135	A
USGS	02296750	1992-01-10	127	A
USGS	02296750	1992-01-11	117	A
USGS	02296750	1992-01-12	113	A
USGS	02296750	1992-01-13	108	A
USGS	02296750	1992-01-14	107	A
USGS	02296750	1992-01-15	130	A
USGS	02296750	1992-01-16	149	A
USGS	02296750	1992-01-17	151	A
USGS	02296750	1992-01-18	141	A
USGS	02296750	1992-01-19	138	A
USGS	02296750	1992-01-20	134	A
USGS	02296750	1992-01-21	129	A
USGS	02296750	1992-01-22	127	A
USGS	02296750	1992-01-23	120	A
USGS	02296750	1992-01-24	113	A
USGS	02296750	1992-01-25	127	A
USGS	02296750	1992-01-26	144	A
USGS	02296750	1992-01-27	122	A
USGS	02296750	1992-01-28	113	A
USGS	02296750	1992-01-29	100	A
USGS	02296750	1992-01-30	93.0	A
USGS	02296750	1992-01-31	97.0	A
USGS	02296750	1992-02-01	109	A
USGS	02296750	1992-02-02	110	A
USGS	02296750	1992-02-03	104	A
USGS	02296750	1992-02-04	89.0	A
USGS	02296750	1992-02-05	99.0	A
USGS	02296750	1992-02-06	139	A
USGS	02296750	1992-02-07	323	A
USGS	02296750	1992-02-08	285	A
USGS	02296750	1992-02-09	209	A
USGS	02296750	1992-02-10	171	A
USGS	02296750	1992-02-11	151	A
USGS	02296750	1992-02-12	141	A
USGS	02296750	1992-02-13	134	A
USGS	02296750	1992-02-14	129	A
USGS	02296750	1992-02-15	128	A
USGS	02296750	1992-02-16	129	A
USGS	02296750	1992-02-17	130	A
USGS	02296750	1992-02-18	141	A
USGS	02296750	1992-02-19	143	A
USGS	02296750	1992-02-20	138	A
USGS	02296750	1992-02-21	125	A
USGS	02296750	1992-02-22	118	A
USGS	02296750	1992-02-23	128	A
USGS	02296750	1992-02-24	145	A
USGS	02296750	1992-02-25	229	A
USGS	02296750	1992-02-26	413	A
USGS	02296750	1992-02-27	603	A
USGS	02296750	1992-02-28	534	A
USGS	02296750	1992-02-29	411	A
USGS	02296750	1992-03-01	345	A
USGS	02296750	1992-03-02	309	A
USGS	02296750	1992-03-03	274	A
USGS	02296750	1992-03-04	248	A
USGS	02296750	1992-03-05	238	A
USGS	02296750	1992-03-06	233	A
USGS	02296750	1992-03-07	221	A
USGS	02296750	1992-03-08	205	A
USGS	02296750	1992-03-09	198	A
USGS	02296750	1992-03-10	185	A
USGS	02296750	1992-03-11	169	A
USGS	02296750	1992-03-12	164	A
USGS	02296750	1992-03-13	170	A
USGS	02296750	1992-03-14	182	A
USGS	02296750	1992-03-15	181	A
USGS	02296750	1992-03-16	161	A
USGS	02296750	1992-03-17	145	A
USGS	02296750	1992-03-18	132	A
USGS	02296750	1992-03-19	126	A
USGS	02296750	1992-03-20	129	A
USGS	02296750	1992-03-21	129	A
USGS	02296750	1992-03-22	137	A
USGS	02296750	1992-03-23	150	A
USGS	02296750	1992-03-24	185	A
USGS	02296750	1992-03-25	206	A
USGS	02296750	1992-03-26	204	A
USGS	02296750	1992-03-27	195	A
USGS	02296750	1992-03-28	172	A
USGS	02296750	1992-03-29	159	A
USGS	02296750	1992-03-30	158	A
USGS	02296750	1992-03-31	226	A
USGS	02296750	1992-04-01	257	A
USGS	02296750	1992-04-02	217	A
USGS	02296750	1992-04-03	189	A
USGS	02296750	1992-04-04	171	A
USGS	02296750	1992-04-05	160	A
USGS	02296750	1992-04-06	147	A
USGS	02296750	1992-04-07	151	A
USGS	02296750	1992-04-08	160	A
USGS	02296750	1992-04-09	213	A
USGS	02296750	1992-04-10	216	A
USGS	02296750	1992-04-11	209	A
USGS	02296750	1992-04-12	212	A
USGS	02296750	1992-04-13	259	A
USGS	02296750	1992-04-14	290	A
USGS	02296750	1992-04-15	297	A
USGS	02296750	1992-04-16	277	A
USGS	02296750	1992-04-17	262	A
USGS	02296750	1992-04-18	250	A
USGS	02296750	1992-04-19	236	A
USGS	02296750	1992-04-20	240	A
USGS	02296750	1992-04-21	280	A
USGS	02296750	1992-04-22	508	A
USGS	02296750	1992-04-23	958	A
USGS	02296750	1992-04-24	990	A
USGS	02296750	1992-04-25	1060	A
USGS	02296750	1992-04-26	989	A
USGS	02296750	1992-04-27	780	A
USGS	02296750	1992-04-28	622	A
USGS	02296750	1992-04-29	520	A
USGS	02296750	1992-04-30	465	A
USGS	02296750	1992-05-01	412	A
USGS	02296750	1992-05-02	362	A
USGS	02296750	1992-05-03	317	A
USGS	02296750	1992-05-04	275	A
USGS	02296750	1992-05-05	239	A
USGS	02296750	1992-05-06	212	A
USGS	02296750	1992-05-07	200	A
USGS	02296750	1992-05-08	190	A
USGS	02296750	1992-05-09	189	A
USGS	02296750	1992-05-10	188	A
USGS	02296750	1992-05-11	169	A
USGS	02296750	1992-05-12	151	A
USGS	02296750	1992-05-13	142	A
USGS	02296750	1992-05-14	134	A
USGS	02296750	1992-05-15	128	A
USGS	02296750	1992-05-16	140	A
USGS	02296750	1992-05-17	144	A
USGS	02296750	1992-05-18	176	A
USGS	02296750	1992-05-19	173	A
USGS	02296750	1992-05-20	152	A
USGS	02296750	1992-05-21	133	A
USGS	02296750	1992-05-22	125	A
USGS	02296750	1992-05-23	130	A
USGS	02296750	1992-05-24	137	A
USGS	02296750	1992-05-25	133	A
USGS	02296750	1992-05-26	126	A
USGS	02296750	1992-05-27	119	A
USGS	02296750	1992-05-28	109	A
USGS	02296750	1992-05-29	102	A
USGS	02296750	1992-05-30	103	A
USGS	02296750	1992-05-31	89.0	A
USGS	02296750	1992-06-01	80.0	A
USGS	02296750	1992-06-02	78.0	A
USGS	02296750	1992-06-03	95.0	A
USGS	02296750	1992-06-04	121	A
USGS	02296750	1992-06-05	147	A
USGS	02296750	1992-06-06	165	A
USGS	02296750	1992-06-07	175	A
USGS	02296750	1992-06-08	198	A
USGS	02296750	1992-06-09	206	A
USGS	02296750	1992-06-10	208	A
USGS	02296750	1992-06-11	250	A
USGS	02296750	1992-06-12	260	A:e
USGS	02296750	1992-06-13	230	A:e
USGS	02296750	1992-06-14	195	A:e
USGS	02296750	1992-06-15	170	A:e
USGS	02296750	1992-06-16	150	A:e
USGS	02296750	1992-06-17	130	A:e
USGS	02296750	1992-06-18	120	A:e
USGS	02296750	1992-06-19	114	A
USGS	02296750	1992-06-20	131	A
USGS	02296750	1992-06-21	127	A
USGS	02296750	1992-06-22	116	A
USGS	02296750	1992-06-23	116	A
USGS	02296750	1992-06-24	164	A
USGS	02296750	1992-06-25	407	A
USGS	02296750	1992-06-26	1680	A
USGS	02296750	1992-06-27	3520	A
USGS	02296750	1992-06-28	4320	A
USGS	02296750	1992-06-29	5280	A
USGS	02296750	1992-06-30	5340	A
USGS	02296750	1992-07-01	4870	A
USGS	02296750	1992-07-02	4340	A
USGS	02296750	1992-07-03	3800	A
USGS	02296750	1992-07-04	3210	A
USGS	02296750	1992-07-05	2600	A
USGS	02296750	1992-07-06	2070	A
USGS	02296750	1992-07-07	1720	A
USGS	02296750	1992-07-08	1510	A
USGS	02296750	1992-07-09	1340	A
USGS	02296750	1992-07-10	1190	A
USGS	02296750	1992-07-11	1060	A
USGS	02296750	1992-07-12	992	A
USGS	02296750	1992-07-13	941	A
USGS	02296750	1992-07-14	928	A
USGS	02296750	1992-07-15	1240	A
USGS	02296750	1992-07-16	1790	A
USGS	02296750	1992-07-17	1790	A
USGS	02296750	1992-07-18	1560	A
USGS	02296750	1992-07-19	1510	A
USGS	02296750	1992-07-20	1420	A
USGS	02296750	1992-07-21	1490	A
USGS	02296750	1992-07-22	1640	A
USGS	02296750	1992-07-23	1520	A
USGS	02296750	1992-07-24	1360	A
USGS	02296750	1992-07-25	1240	A
USGS	02296750	1992-07-26	1050	A
USGS	02296750	1992-07-27	865	A
USGS	02296750	1992-07-28	720	A
USGS	02296750	1992-07-29	618	A
USGS	02296750	1992-07-30	538	A
USGS	02296750	1992-07-31	518	A
USGS	02296750	1992-08-01	540	A
USGS	02296750	1992-08-02	516	A
USGS	02296750	1992-08-03	545	A
USGS	02296750	1992-08-04	599	A
USGS	02296750	1992-08-05	993	A
USGS	02296750	1992-08-06	1130	A
USGS	02296750	1992-08-07	1350	A
USGS	02296750	1992-08-08	1150	A
USGS	02296750	1992-08-09	1320	A
USGS	02296750	1992-08-10	1580	A
USGS	02296750	1992-08-11	2150	A
USGS	02296750	1992-08-12	2800	A
USGS	02296750	1992-08-13	3200	A
USGS	02296750	1992-08-14	3390	A
USGS	02296750	1992-08-15	3340	A
USGS	02296750	1992-08-16	3110	A
USGS	02296750	1992-08-17	3190	A
USGS	02296750	1992-08-18	3180	A
USGS	02296750	1992-08-19	3000	A
USGS	02296750	1992-08-20	2730	A
USGS	02296750	1992-08-21	2560	A
USGS	02296750	1992-08-22	2610	A
USGS	02296750	1992-08-23	2650	A
USGS	02296750	1992-08-24	2590	A
USGS	02296750	1992-08-25	2510	A
USGS	02296750	1992-08-26	2450	A
USGS	02296750	1992-08-27	2410	A
USGS	02296750	1992-08-28	2320	A
USGS	02296750	1992-08-29	2190	A
USGS	02296750	1992-08-30	2190	A
USGS	02296750	1992-08-31	2330	A
USGS	02296750	1992-09-01	2550	A
USGS	02296750	1992-09-02	2720	A
USGS	02296750	1992-09-03	2740	A
USGS	02296750	1992-09-04	2590	A
USGS	02296750	1992-09-05	2540	A
USGS	02296750	1992-09-06	2580	A
USGS	02296750	1992-09-07	2710	A
USGS	02296750	1992-09-08	2740	A
USGS	02296750	1992-09-09	2650	A
USGS	02296750	1992-09-10	2390	A
USGS	02296750	1992-09-11	2130	A
USGS	02296750	1992-09-12	1990	A
USGS	02296750	1992-09-13	1970	A
USGS	02296750	1992-09-14	1910	A
USGS	02296750	1992-09-15	1790	A
USGS	02296750	1992-09-16	1800	A
USGS	02296750	1992-09-17	1820	A
USGS	02296750	1992-09-18	1680	A
USGS	02296750	1992-09-19	1540	A
USGS	02296750	1992-09-20	1630	A
USGS	02296750	1992-09-21	1870	A
USGS	02296750	1992-09-22	1950	A
USGS	02296750	1992-09-23	1780	A
USGS	02296750	1992-09-24	1530	A
USGS	02296750	1992-09-25	1350	A
USGS	02296750	1992-09-26	1260	A
USGS	02296750	1992-09-27	1140	A
USGS	02296750	1992-09-28	964	A
USGS	02296750	1992-09-29	913	A
USGS	02296750	1992-09-30	1350	A
USGS	02296750	1992-10-01	1490	A
USGS	02296750	1992-10-02	1250	A
USGS	02296750	1992-10-03	1240	A
USGS	02296750	1992-10-04	1670	A
USGS	02296750	1992-10-05	2280	A
USGS	02296750	1992-10-06	2590	A
USGS	02296750	1992-10-07	2530	A
USGS	02296750	1992-10-08	2280	A
USGS	02296750	1992-10-09	2210	A
USGS	02296750	1992-10-10	2110	A
USGS	02296750	1992-10-11	1870	A
USGS	02296750	1992-10-12	1640	A
USGS	02296750	1992-10-13	1510	A
USGS	02296750	1992-10-14	1420	A
USGS	02296750	1992-10-15	1280	A
USGS	02296750	1992-10-16	1140	A
USGS	02296750	1992-10-17	975	A
USGS	02296750	1992-10-18	825	A
USGS	02296750	1992-10-19	731	A
USGS	02296750	1992-10-20	656	A
USGS	02296750	1992-10-21	588	A
USGS	02296750	1992-10-22	531	A
USGS	02296750	1992-10-23	478	A
USGS	02296750	1992-10-24	428	A
USGS	02296750	1992-10-25	401	A
USGS	02296750	1992-10-26	382	A
USGS	02296750	1992-10-27	365	A
USGS	02296750	1992-10-28	349	A
USGS	02296750	1992-10-29	341	A
USGS	02296750	1992-10-30	325	A
USGS	02296750	1992-10-31	314	A
USGS	02296750	1992-11-01	306	A
USGS	02296750	1992-11-02	289	A
USGS	02296750	1992-11-03	275	A
USGS	02296750	1992-11-04	269	A
USGS	02296750	1992-11-05	269	A
USGS	02296750	1992-11-06	265	A
USGS	02296750	1992-11-07	254	A
USGS	02296750	1992-11-08	244	A
USGS	02296750	1992-11-09	237	A
USGS	02296750	1992-11-10	227	A
USGS	02296750	1992-11-11	235	A
USGS	02296750	1992-11-12	234	A
USGS	02296750	1992-11-13	225	A
USGS	02296750	1992-11-14	217	A
USGS	02296750	1992-11-15	213	A
USGS	02296750	1992-11-16	205	A
USGS	02296750	1992-11-17	201	A
USGS	02296750	1992-11-18	192	A
USGS	02296750	1992-11-19	181	A
USGS	02296750	1992-11-20	179	A
USGS	02296750	1992-11-21	186	A
USGS	02296750	1992-11-22	187	A
USGS	02296750	1992-11-23	203	A
USGS	02296750	1992-11-24	265	A
USGS	02296750	1992-11-25	368	A
USGS	02296750	1992-11-26	442	A
USGS	02296750	1992-11-27	491	A
USGS	02296750	1992-11-28	535	A
USGS	02296750	1992-11-29	538	A
USGS	02296750	1992-11-30	509	A
USGS	02296750	1992-12-01	465	A
USGS	02296750	1992-12-02	421	A
USGS	02296750	1992-12-03	392	A
USGS	02296750	1992-12-04	370	A
USGS	02296750	1992-12-05	343	A
USGS	02296750	1992-12-06	317	A
USGS	02296750	1992-12-07	292	A
USGS	02296750	1992-12-08	282	A
USGS	02296750	1992-12-09	276	A
USGS	02296750	1992-12-10	292	A
USGS	02296750	1992-12-11	318	A
USGS	02296750	1992-12-12	335	A
USGS	02296750	1992-12-13	318	A
USGS	02296750	1992-12-14	307	A
USGS	02296750	1992-12-15	295	A
USGS	02296750	1992-12-16	301	A
USGS	02296750	1992-12-17	306	A
USGS	02296750	1992-12-18	290	A
USGS	02296750	1992-12-19	267	A
USGS	02296750	1992-12-20	247	A
USGS	02296750	1992-12-21	232	A
USGS	02296750	1992-12-22	223	A
USGS	02296750	1992-12-23	216	A
USGS	02296750	1992-12-24	214	A
USGS	02296750	1992-12-25	217	A
USGS	02296750	1992-12-26	217	A
USGS	02296750	1992-12-27	210	A
USGS	02296750	1992-12-28	204	A
USGS	02296750	1992-12-29	202	A
USGS	02296750	1992-12-30	201	A
USGS	02296750	1992-12-31	190	A
USGS	02296750	1993-01-01	173	A
USGS	02296750	1993-01-02	173	A
USGS	02296750	1993-01-03	173	A
USGS	02296750	1993-01-04	184	A
USGS	02296750	1993-01-05	212	A
USGS	02296750	1993-01-06	249	A
USGS	02296750	1993-01-07	253	A
USGS	02296750	1993-01-08	262	A
USGS	02296750	1993-01-09	379	A
USGS	02296750	1993-01-10	517	A
USGS	02296750	1993-01-11	551	A
USGS	02296750	1993-01-12	544	A
USGS	02296750	1993-01-13	584	A
USGS	02296750	1993-01-14	593	A
USGS	02296750	1993-01-15	628	A
USGS	02296750	1993-01-16	882	A
USGS	02296750	1993-01-17	1290	A
USGS	02296750	1993-01-18	1450	A
USGS	02296750	1993-01-19	1340	A
USGS	02296750	1993-01-20	1230	A
USGS	02296750	1993-01-21	1180	A
USGS	02296750	1993-01-22	1160	A
USGS	02296750	1993-01-23	1120	A
USGS	02296750	1993-01-24	1030	A
USGS	02296750	1993-01-25	917	A
USGS	02296750	1993-01-26	906	A
USGS	02296750	1993-01-27	1190	A
USGS	02296750	1993-01-28	1430	A
USGS	02296750	1993-01-29	1480	A
USGS	02296750	1993-01-30	1430	A
USGS	02296750	1993-01-31	1370	A
USGS	02296750	1993-02-01	1330	A
USGS	02296750	1993-02-02	1280	A
USGS	02296750	1993-02-03	1220	A
USGS	02296750	1993-02-04	1160	A
USGS	02296750	1993-02-05	1100	A
USGS	02296750	1993-02-06	1000	A
USGS	02296750	1993-02-07	903	A
USGS	02296750	1993-02-08	794	A
USGS	02296750	1993-02-09	709	A
USGS	02296750	1993-02-10	646	A
USGS	02296750	1993-02-11	600	A:e
USGS	02296750	1993-02-12	560	A:e
USGS	02296750	1993-02-13	520	A:e
USGS	02296750	1993-02-14	510	A:e
USGS	02296750	1993-02-15	500	A:e
USGS	02296750	1993-02-16	490	A:e
USGS	02296750	1993-02-17	480	A:e
USGS	02296750	1993-02-18	570	A:e
USGS	02296750	1993-02-19	640	A:e
USGS	02296750	1993-02-20	700	A:e
USGS	02296750	1993-02-21	640	A:e
USGS	02296750	1993-02-22	640	A:e
USGS	02296750	1993-02-23	720	A:e
USGS	02296750	1993-02-24	789	A
USGS	02296750	1993-02-25	722	A
USGS	02296750	1993-02-26	683	A
USGS	02296750	1993-02-27	931	A
USGS	02296750	1993-02-28	1080	A
USGS	02296750	1993-03-01	972	A
USGS	02296750	1993-03-02	835	A
USGS	02296750	1993-03-03	746	A
USGS	02296750	1993-03-04	777	A
USGS	02296750	1993-03-05	1020	A
USGS	02296750	1993-03-06	1050	A
USGS	02296750	1993-03-07	925	A
USGS	02296750	1993-03-08	823	A
USGS	02296750	1993-03-09	759	A
USGS	02296750	1993-03-10	704	A
USGS	02296750	1993-03-11	641	A
USGS	02296750	1993-03-12	561	A
USGS	02296750	1993-03-13	1250	A
USGS	02296750	1993-03-14	2250	A
USGS	02296750	1993-03-15	2530	A
USGS	02296750	1993-03-16	2360	A
USGS	02296750	1993-03-17	2020	A
USGS	02296750	1993-03-18	1900	A
USGS	02296750	1993-03-19	1900	A
USGS	02296750	1993-03-20	1850	A
USGS	02296750	1993-03-21	1740	A
USGS	02296750	1993-03-22	1650	A
USGS	02296750	1993-03-23	1580	A
USGS	02296750	1993-03-24	1510	A
USGS	02296750	1993-03-25	1520	A
USGS	02296750	1993-03-26	1680	A
USGS	02296750	1993-03-27	1960	A
USGS	02296750	1993-03-28	1920	A
USGS	02296750	1993-03-29	1610	A
USGS	02296750	1993-03-30	1340	A
USGS	02296750	1993-03-31	1190	A
USGS	02296750	1993-04-01	1530	A
USGS	02296750	1993-04-02	2730	A
USGS	02296750	1993-04-03	3220	A
USGS	02296750	1993-04-04	3210	A
USGS	02296750	1993-04-05	3040	A
USGS	02296750	1993-04-06	3030	A
USGS	02296750	1993-04-07	3120	A
USGS	02296750	1993-04-08	3090	A
USGS	02296750	1993-04-09	2900	A
USGS	02296750	1993-04-10	2600	A
USGS	02296750	1993-04-11	2250	A
USGS	02296750	1993-04-12	1960	A
USGS	02296750	1993-04-13	1720	A
USGS	02296750	1993-04-14	1520	A
USGS	02296750	1993-04-15	1370	A
USGS	02296750	1993-04-16	1600	A
USGS	02296750	1993-04-17	1940	A
USGS	02296750	1993-04-18	2020	A
USGS	02296750	1993-04-19	1880	A
USGS	02296750	1993-04-20	1640	A
USGS	02296750	1993-04-21	1450	A
USGS	02296750	1993-04-22	1300	A
USGS	02296750	1993-04-23	1170	A
USGS	02296750	1993-04-24	1050	A
USGS	02296750	1993-04-25	931	A
USGS	02296750	1993-04-26	826	A
USGS	02296750	1993-04-27	736	A
USGS	02296750	1993-04-28	660	A
USGS	02296750	1993-04-29	607	A
USGS	02296750	1993-04-30	560	A
USGS	02296750	1993-05-01	516	A
USGS	02296750	1993-05-02	483	A
USGS	02296750	1993-05-03	459	A
USGS	02296750	1993-05-04	465	A
USGS	02296750	1993-05-05	432	A
USGS	02296750	1993-05-06	388	A
USGS	02296750	1993-05-07	349	A
USGS	02296750	1993-05-08	332	A
USGS	02296750	1993-05-09	344	A
USGS	02296750	1993-05-10	323	A
USGS	02296750	1993-05-11	285	A
USGS	02296750	1993-05-12	260	A
USGS	02296750	1993-05-13	237	A
USGS	02296750	1993-05-14	219	A
USGS	02296750	1993-05-15	210	A
USGS	02296750	1993-05-16	201	A
USGS	02296750	1993-05-17	188	A
USGS	02296750	1993-05-18	184	A
USGS	02296750	1993-05-19	181	A
USGS	02296750	1993-05-20	174	A
USGS	02296750	1993-05-21	170	A
USGS	02296750	1993-05-22	167	A
USGS	02296750	1993-05-23	170	A
USGS	02296750	1993-05-24	161	A
USGS	02296750	1993-05-25	149	A
USGS	02296750	1993-05-26	145	A
USGS	02296750	1993-05-27	141	A
USGS	02296750	1993-05-28	138	A
USGS	02296750	1993-05-29	161	A
USGS	02296750	1993-05-30	294	A
USGS	02296750	1993-05-31	340	A
USGS	02296750	1993-06-01	444	A
USGS	02296750	1993-06-02	449	A
USGS	02296750	1993-06-03	447	A
USGS	02296750	1993-06-04	406	A
USGS	02296750	1993-06-05	373	A
USGS	02296750	1993-06-06	351	A
USGS	02296750	1993-06-07	323	A
USGS	02296750	1993-06-08	305	A
USGS	02296750	1993-06-09	283	A
USGS	02296750	1993-06-10	259	A
USGS	02296750	1993-06-11	241	A
USGS	02296750	1993-06-12	216	A
USGS	02296750	1993-06-13	196	A
USGS	02296750	1993-06-14	183	A
USGS	02296750	1993-06-15	170	A
USGS	02296750	1993-06-16	167	A
USGS	02296750	1993-06-17	165	A
USGS	02296750	1993-06-18	161	A
USGS	02296750	1993-06-19	154	A
USGS	02296750	1993-06-20	150	A
USGS	02296750	1993-06-21	151	A
USGS	02296750	1993-06-22	155	A
USGS	02296750	1993-06-23	168	A
USGS	02296750	1993-06-24	164	A
USGS	02296750	1993-06-25	225	A
USGS	02296750	1993-06-26	280	A
USGS	02296750	1993-06-27	405	A
USGS	02296750	1993-06-28	750	A
USGS	02296750	1993-06-29	628	A
USGS	02296750	1993-06-30	471	A
USGS	02296750	1993-07-01	442	A
USGS	02296750	1993-07-02	445	A
USGS	02296750	1993-07-03	385	A
USGS	02296750	1993-07-04	367	A
USGS	02296750	1993-07-05	335	A
USGS	02296750	1993-07-06	303	A
USGS	02296750	1993-07-07	318	A
USGS	02296750	1993-07-08	410	A
USGS	02296750	1993-07-09	613	A
USGS	02296750	1993-07-10	512	A
USGS	02296750	1993-07-11	408	A
USGS	02296750	1993-07-12	406	A
USGS	02296750	1993-07-13	464	A
USGS	02296750	1993-07-14	473	A
USGS	02296750	1993-07-15	453	A
USGS	02296750	1993-07-16	431	A
USGS	02296750	1993-07-17	399	A
USGS	02296750	1993-07-18	348	A
USGS	02296750	1993-07-19	314	A
USGS	02296750	1993-07-20	279	A
USGS	02296750	1993-07-21	250	A
USGS	02296750	1993-07-22	234	A
USGS	02296750	1993-07-23	226	A
USGS	02296750	1993-07-24	229	A
USGS	02296750	1993-07-25	288	A
USGS	02296750	1993-07-26	304	A
USGS	02296750	1993-07-27	310	A
USGS	02296750	1993-07-28	309	A
USGS	02296750	1993-07-29	428	A
USGS	02296750	1993-07-30	706	A
USGS	02296750	1993-07-31	623	A
USGS	02296750	1993-08-01	753	A
USGS	02296750	1993-08-02	752	A
USGS	02296750	1993-08-03	621	A
USGS	02296750	1993-08-04	481	A
USGS	02296750	1993-08-05	413	A
USGS	02296750	1993-08-06	364	A
USGS	02296750	1993-08-07	331	A
USGS	02296750	1993-08-08	304	A
USGS	02296750	1993-08-09	281	A
USGS	02296750	1993-08-10	275	A
USGS	02296750	1993-08-11	310	A
USGS	02296750	1993-08-12	359	A
USGS	02296750	1993-08-13	265	A
USGS	02296750	1993-08-14	237	A
USGS	02296750	1993-08-15	238	A
USGS	02296750	1993-08-16	225	A
USGS	02296750	1993-08-17	236	A
USGS	02296750	1993-08-18	260	A
USGS	02296750	1993-08-19	223	A
USGS	02296750	1993-08-20	205	A
USGS	02296750	1993-08-21	187	A
USGS	02296750	1993-08-22	179	A
USGS	02296750	1993-08-23	168	A
USGS	02296750	1993-08-24	166	A
USGS	02296750	1993-08-25	164	A
USGS	02296750	1993-08-26	157	A
USGS	02296750	1993-08-27	159	A
USGS	02296750	1993-08-28	159	A
USGS	02296750	1993-08-29	159	A
USGS	02296750	1993-08-30	504	A
USGS	02296750	1993-08-31	896	A
USGS	02296750	1993-09-01	846	A
USGS	02296750	1993-09-02	779	A
USGS	02296750	1993-09-03	755	A
USGS	02296750	1993-09-04	758	A
USGS	02296750	1993-09-05	701	A
USGS	02296750	1993-09-06	645	A
USGS	02296750	1993-09-07	702	A
USGS	02296750	1993-09-08	820	A
USGS	02296750	1993-09-09	1080	A
USGS	02296750	1993-09-10	1070	A
USGS	02296750	1993-09-11	998	A
USGS	02296750	1993-09-12	1150	A
USGS	02296750	1993-09-13	1380	A
USGS	02296750	1993-09-14	1520	A
USGS	02296750	1993-09-15	1550	A
USGS	02296750	1993-09-16	1550	A
USGS	02296750	1993-09-17	1510	A
USGS	02296750	1993-09-18	1460	A
USGS	02296750	1993-09-19	1390	A
USGS	02296750	1993-09-20	1370	A
USGS	02296750	1993-09-21	1310	A
USGS	02296750	1993-09-22	1190	A
USGS	02296750	1993-09-23	1110	A
USGS	02296750	1993-09-24	1080	A
USGS	02296750	1993-09-25	1020	A
USGS	02296750	1993-09-26	909	A
USGS	02296750	1993-09-27	817	A
USGS	02296750	1993-09-28	735	A
USGS	02296750	1993-09-29	684	A
USGS	02296750	1993-09-30	651	A
USGS	02296750	1993-10-01	603	A
USGS	02296750	1993-10-02	545	A
USGS	02296750	1993-10-03	491	A
USGS	02296750	1993-10-04	438	A
USGS	02296750	1993-10-05	397	A
USGS	02296750	1993-10-06	375	A
USGS	02296750	1993-10-07	395	A
USGS	02296750	1993-10-08	419	A
USGS	02296750	1993-10-09	441	A
USGS	02296750	1993-10-10	443	A
USGS	02296750	1993-10-11	456	A
USGS	02296750	1993-10-12	428	A
USGS	02296750	1993-10-13	394	A
USGS	02296750	1993-10-14	370	A
USGS	02296750	1993-10-15	380	A
USGS	02296750	1993-10-16	530	A
USGS	02296750	1993-10-17	891	A
USGS	02296750	1993-10-18	1030	A
USGS	02296750	1993-10-19	907	A
USGS	02296750	1993-10-20	775	A
USGS	02296750	1993-10-21	683	A
USGS	02296750	1993-10-22	634	A
USGS	02296750	1993-10-23	781	A
USGS	02296750	1993-10-24	910	A
USGS	02296750	1993-10-25	771	A
USGS	02296750	1993-10-26	702	A
USGS	02296750	1993-10-27	707	A
USGS	02296750	1993-10-28	715	A
USGS	02296750	1993-10-29	657	A
USGS	02296750	1993-10-30	591	A
USGS	02296750	1993-10-31	668	A
USGS	02296750	1993-11-01	981	A
USGS	02296750	1993-11-02	999	A
USGS	02296750	1993-11-03	849	A
USGS	02296750	1993-11-04	746	A
USGS	02296750	1993-11-05	681	A
USGS	02296750	1993-11-06	623	A
USGS	02296750	1993-11-07	555	A
USGS	02296750	1993-11-08	519	A
USGS	02296750	1993-11-09	480	A
USGS	02296750	1993-11-10	444	A
USGS	02296750	1993-11-11	552	A
USGS	02296750	1993-11-12	625	A
USGS	02296750	1993-11-13	540	A
USGS	02296750	1993-11-14	458	A
USGS	02296750	1993-11-15	419	A
USGS	02296750	1993-11-16	383	A
USGS	02296750	1993-11-17	375	A
USGS	02296750	1993-11-18	393	A
USGS	02296750	1993-11-19	388	A
USGS	02296750	1993-11-20	374	A
USGS	02296750	1993-11-21	350	A
USGS	02296750	1993-11-22	331	A
USGS	02296750	1993-11-23	315	A
USGS	02296750	1993-11-24	289	A
USGS	02296750	1993-11-25	266	A
USGS	02296750	1993-11-26	253	A
USGS	02296750	1993-11-27	244	A
USGS	02296750	1993-11-28	236	A
USGS	02296750	1993-11-29	233	A
USGS	02296750	1993-11-30	231	A
USGS	02296750	1993-12-01	216	A
USGS	02296750	1993-12-02	208	A
USGS	02296750	1993-12-03	211	A
USGS	02296750	1993-12-04	202	A
USGS	02296750	1993-12-05	185	A
USGS	02296750	1993-12-06	179	A
USGS	02296750	1993-12-07	177	A
USGS	02296750	1993-12-08	180	A
USGS	02296750	1993-12-09	177	A
USGS	02296750	1993-12-10	172	A
USGS	02296750	1993-12-11	169	A
USGS	02296750	1993-12-12	163	A
USGS	02296750	1993-12-13	161	A
USGS	02296750	1993-12-14	149	A
USGS	02296750	1993-12-15	143	A
USGS	02296750	1993-12-16	143	A
USGS	02296750	1993-12-17	149	A
USGS	02296750	1993-12-18	155	A
USGS	02296750	1993-12-19	150	A
USGS	02296750	1993-12-20	146	A
USGS	02296750	1993-12-21	154	A
USGS	02296750	1993-12-22	160	A
USGS	02296750	1993-12-23	166	A
USGS	02296750	1993-12-24	174	A
USGS	02296750	1993-12-25	187	A
